,product,icon,hangye1,yewu,province,lunci,jieduan,money,time,detail,investor_info,heat_num
6,斯微生物,https://img1.qimingpian.cn/uploadImg/202106/60b824e30c229.png,医疗健康,mRNA癌症药物研发商,上海市,,战略融资,12亿人民币,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=96ad30a20d575297acdd64ecefc8e180&id=d026e78c0d0d8b38da98cf193317cdf4,"[{'investor': '招商健康', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=36a647b7858e5d33b01d6a1d397f3c29&id=1b62a181ae9a9939d2fe2352114bf3c8', 'invest_type_name': '', 'invest_type': '0'}, {'investor': '红杉资本中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4b1c54ebfbdd53d6a0af12a37b98d5d4&id=a8d12f114305bd75e39f9e3abec13c6b', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '景林投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6a9b5732717d5ad681d3c7a9df4b6f56&id=ba2ae2075a8cad5e585d246f9105b63d', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '药明康德', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=b3566a7351a75165aadc953f576b473a&id=76bd4a25ae295c6ec818c6bc6056f5be', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '奥博资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=1e2e7f769eb3539d84416a54a92c9e72&id=3d7b639c483ae72ee51eacb4b04c9f6c', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '尚珹投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e6baed9742335f4abd4ab02671394e6c&id=d9fb3e22baf300f5d2aa743da26f50fc', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '国新国同', 'detail': '', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '招银国际资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=394dde4238625444b9f03055c0e1a8c0&id=95f2f27d4ea816002233b5b4a5a250a1', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '凯利易方资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=64168f3865b957cd8ab67c355895cc11&id=dbc2e9ad46f1af1392462fe32afcb3a0', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '光远资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=496cad8d266853bcad3d3de73d20a38f&id=13f83f11756237812a197994bf3ce422', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '清松资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=40b2fb0bbb675587924d7bf07460e525&id=c759af7cb6226fa728a8562a8d3623e9', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '中信证券投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=669ea9b4366c59cd80503d064b0a92cf&id=9a9093509301abed83aa4231bb839591', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '知中投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=d62b8fda8ff1535abfe4eb74971f9de8&id=8a0d361304fbd8c8a8181b99d97e044e', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '招商局创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=aa1e068779aa538bbc66a8d877e32318&id=ef28ac5e6f08501183dc01a0961f8958', 'invest_type_name': '跟投', 'invest_type': '2'}]",39
7,火啦,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/201901/product5c3d310def1a8922767792.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393175&Signature=qnPTQLjoGlgig5hfKSdFVfejy3Q%3D,电子商务,品牌口红销售商,广东省,,战略融资,数千万人民币,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=1d08ddd4664d537ea979c1683d14b1f7&id=82a2e5837e52551bbb2c468af134ac3c,"[{'investor': '不二资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0ed39266a3345fcf94e56d31adc8d083&id=a1010e28bf2a128d2fb17737c40a116b', 'invest_type_name': '独投', 'invest_type': '4'}]",15
8,有临医药,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202010/product5f9cbe2ca24b8471206529.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393175&Signature=eyCa7ptyQ1nzp%2BTnpnNi7qqCV0o%3D,医疗健康,肿瘤新药临床研究一体化服务商,上海市,,A+轮,超亿人民币,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=adba2cf9e19d51468b349bb976219424&id=83a2e252c673b985418874033c142f14,"[{'investor': '钟鼎资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e7176fd2970c503c99f81e88bd70e662&id=0e142bfc97e0a0afc074b305b42ec8d1', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '千骥资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9accf1a5a2a55500850547903f6aa581&id=c0fa7a67c3caf2e10cac4f2d1be9b459', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '仁金投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6e439002c80750a0a3d3ee90942fcff1&id=d2d5e8a4d75e9eae6a4be2d43cffe6a0', 'invest_type_name': '跟投', 'invest_type': '2'}]",27
9,纵目科技,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202007/product5f150b2caf6d0021199034.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393175&Signature=y%2BMrwExKJmva7262ysjGRUjFrW0%3D,汽车交通,高级驾驶辅助系统软硬件研发商,上海市,,D++轮,1.9亿美元,2021.06.03,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=4907729a220d5a2c9f57d5e5345c9b16&id=1da83fbcfa9290899e7addf07dd2449d,"[{'investor': '小米长江产业基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6123608eef6d5a16981e6ff3eb632477&id=b951536951a027fcd585c49422a0fb40', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '复星创富', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6f7275a498705363b7b42dda8855887e&id=8c1d075e0732d2cb174a37b592738631', 'invest_type_name': '', 'invest_type': '0'}, {'investor': '科创投集团', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=41e1accae6255e93935fb7053e230b87&id=03addd3bc5406e6a32b5442125d555fc', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '兴业银行', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=7d73f161e27e5b7b8f25c7fb527fc58a&id=3482c6c0eaf8f61ee1881222b091a6b7', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '安和基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ea0a92452fae55b599cab8ea6bcaabf9&id=2c4fa2cae1725e3d61db778f32303679', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '高通创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2d723ea8b1ec50d290d75db1ff22fa84&id=5e55afd8e0027b31b56216cf872bcbe6', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '晶凯资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ba348fe3d0095408b31c15b77702412d&id=3f1939420200ae491740f5700e48c4fd', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '君联资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0b0ad1bf7bc45822a9b34918e931fd01&id=828161b454482ce8d67c17e76b5d0194', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '科博达投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9d01d25f5d60581d8dbdd915e7935dd0&id=4c58012645369de64c12cb2239a26cd1', 'invest_type_name': '跟投', 'invest_type': '2'}]",58
10,博骥源医药,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202106/product60b756a3924a4174701642.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393175&Signature=z0SjWjsJyh6sDIBvHDut6CUjg4Q%3D,医疗健康,创新药物研发商,重庆市,,Pre-A轮,未披露,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=484af1162f365a9bb617eee51fef3d45&id=a6e19b1b5bc8596725d36fbe905d9976,"[{'investor': '摩天石投资', 'detail': '', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '切尔投资', 'detail': '', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '钰岫投资', 'detail': '', 'invest_type_name': '跟投', 'invest_type': '2'}]",3
11,耐德佳,https://img1.qimingpian.cn/uploadImg/202106/60b74c0d9e3f2.png,VR/AR,AR智能眼镜光学模组供应商,北京市,,B轮,未披露,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=596ebdec54785214b88a7dc3baeab665&id=2cb3710a87b247f1a0bf8037d499ce10,"[{'investor': '中关村协同创新基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=5c7976b71f0e50e6b267c77e31551c37&id=1d87aba47f2ba0b0f167f1f82d078c12', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '真成投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=1e40a6e42b265797a6360aa74c896b41&id=844b553beb6630e9c50c3fdd3fe3b03d', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '文华海汇', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=1c959e1e4e5953efb283cbcc846ef460&id=4cd50b513aa41e3ca97d525123d96d54', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '联想创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2b961dd272155d7dabd5786c3d766a7e&id=88f799a13edcbd7b7af603af67a23ec7', 'invest_type_name': '', 'invest_type': '0'}]",21
12,行云创新,https://img1.qimingpian.cn/uploadImg/202106/60b7499e53f66.png,企业服务,一站式开发云服务提供商,广东省,,战略融资,未披露,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=002ad2c995cb5715b07a581d487214c6&id=426fa8661e8eb814b5de9945f87c97a3,"[{'investor': '阿里巴巴', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=f817535cddf55b14b011c8a45cbea71a&id=0a6b6173802ffd2358e56f5025b73bee', 'invest_type_name': '独投', 'invest_type': '4'}]",26
13,瓴芯电子,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e10a4c6de4b7069508372.jpg?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393175&Signature=2NQU8bFwurP1GLVdqcPOf6z%2BTcI%3D,硬件,集成电路芯片研发运营商,江苏省,,战略融资,1400万人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=b6dce0b40cc2541bae368b8caa47d9c8&id=541f83f5dcb2a8321a980a9f08cfd968,"[{'investor': '东方电子', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ee44baa5c4285ce4afe1dd286041383d&id=cf0f7ab3318605783dfdd6e2c90819b2', 'invest_type_name': '独投', 'invest_type': '4'}]",4
14,会计学堂,https://img1.qimingpian.cn/uploadImg/202106/60b73b901efe5.png,教育培训,会计实务在线教育品牌,广东省,,战略融资,未披露,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=5409dfc40d5b5555a2fc2cd1f2ef64d0&id=076c4fde0ae63c355777207a5294ce57,"[{'investor': '正保远程教育', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=33618b1c2e96543aa40b00a58c9401c9&id=cc02d591433c3dfca993c72f9401864c', 'invest_type_name': '独投', 'invest_type': '4'}]",6
15,愿景明创,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e1e7938b3580560682639.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393175&Signature=B%2BVB0QHMPipbcLcs2xnj52qt%2BDM%3D,金融,资产管理服务商,广东省,,战略融资,7亿人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=609c4f89acae51dfa48c2e4c2a6ef3e2&id=a04eec5ea060ca28e3d78ff5f48a8cd5,"[{'investor': '贝壳找房', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=0cc5205b38fe52d9b7c017598aedf77b&id=ae98dce4a9f00475cae534c256e763e5', 'invest_type_name': '独投', 'invest_type': '4'}]",4
16,万佳安,https://img1.qimingpian.cn/uploadImg/202106/60b72dd85370f.png,企业服务,物联网PaaS层解决方案提供商,广东省,,战略融资,3.376亿人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=72fd13f251ca5c09a8573886d5e27fe1&id=d0c700663bcd5f0582beae940db7b596,"[{'investor': '前海母基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ac2117bfac7052039ae69394d7d47f7d&id=8180e5312710c2fb6f65e8fe9017ef8c', 'invest_type_name': '领投', 'invest_type': '1'}]",10
17,云丹网络,https://img1.qimingpian.cn/uploadImg/202106/60b73ae347ccb.png,企业服务,低代码平台工具提供商,上海市,,Pre-A轮,千万级人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=29d457104b435167bd638885f27561dd&id=6b0afdc84625be167349ae969044ae15,"[{'investor': '卓源资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c374788fd4045403a2d1d7cc44033fc4&id=ab872d9d596760b21b413f8c187de330', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '宁波工投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9a92d8f5cb3551f1ba6f5f3babb5e5d0&id=d406dce4cd039134a82131fa7fd5b45c', 'invest_type_name': '跟投', 'invest_type': '2'}]",8
18,小练就成,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202106/product60b71e7521218646644408.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393175&Signature=K383wny%2Ba6CFf%2FNvHcJYP1k303s%3D,教育培训,OMO音乐教育机构,陕西省,,天使轮,数百万人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=921cfb44892d508b9d668a69cf33116a&id=ef43f563ab2d8dc6b55a692ce696b42b,"[{'investor': '个人投资者', 'detail': '', 'invest_type_name': '独投', 'invest_type': '4'}]",6
19,星记卡,https://img1.qimingpian.cn/uploadImg/202106/60b71f4d24735.png,企业服务,创新O2O消费补贴平台,辽宁省,,B轮,1200万美元,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=45a5b1eb0dee58baacc749f88de1a834&id=05849009c8ed8e0e2fcfc3c728cf140c,"[{'investor': 'AITV - AccelerateIT Ventures', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=5aa64593dd34517897bc38690340a986&id=00d7a7196d6df362c338341d0c08be6e', 'invest_type_name': '独投', 'invest_type': '4'}]",6
0,采货侠,https://img1.qimingpian.cn/uploadImg/202106/60b70253b72af.png,电子商务,B2B二手交易平台,北京市,,A轮,4500万美元,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=8ec2e4d13bb45296b57987a610d81846&id=9b6177d410066577d32ef954f2d61ec6,"[{'investor': '钟鼎资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e7176fd2970c503c99f81e88bd70e662&id=0e142bfc97e0a0afc074b305b42ec8d1', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '转转', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=1dac4281aa445cca98f54f16a8d32c75&id=0f57d2ff6b7a35c77b023a68f924ad4e', 'invest_type_name': '', 'invest_type': '0'}]",11
1,YOKIA,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202106/product60b6fda84d353946628908.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393176&Signature=7X3GTNMsUKVDGIMiFS%2B7FcSOIv4%3D,生产制造,护肤品牌,上海市,,天使轮,数千万人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=5b6d2f240c6d57e0be6579d0bef797f9&id=d267ec459dba32df70a9bb1d6452b2e6,"[{'investor': '启荣创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=eb8110d2287b5240b83df204d696aea1&id=96e9759b437671c0ace6cd08d93f7418', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '青锐创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=d776af0dcfaf510293a4d52c722090e2&id=bbecfdc1e37edc55bd28851facb375cd', 'invest_type_name': '跟投', 'invest_type': '2'}]",11
2,拓创生物Tavotek,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202103/product6054787de5b7c941897211.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393176&Signature=DHsuIeqrhJ3cGBCnDD%2ByamnEVng%3D,医疗健康,创新型大分子生物药物研发商,江苏省,,A++轮,数千万美元,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=eaef426b3b95520bbed2784eef190db6&id=89773d72a0c6e2cd001f8d146cca4ca1,"[{'investor': '前海母基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ac2117bfac7052039ae69394d7d47f7d&id=8180e5312710c2fb6f65e8fe9017ef8c', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '清松资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=40b2fb0bbb675587924d7bf07460e525&id=c759af7cb6226fa728a8562a8d3623e9', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '岚湖投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=8a7c63a6dc4957f6b786f1987197d566&id=c3f761bc2455641d59c32c6b9ea555f6', 'invest_type_name': '跟投', 'invest_type': '2'}]",3
3,蜻蜓FM,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202004/product5ea115483b25d263451867.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393176&Signature=vQEnh1kBqJp9AUnd%2F6q%2FJdl62Cg%3D,文娱传媒,广播电台聚合平台,上海市,,战略融资,未披露,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=d31b7f67d05a50f8bcf8d50e57f94e1a&id=03b56cd11ff9ee7373f84f5bcc065415,"[{'investor': '微木资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=cd276095365752b7aa149a867474ae80&id=1a316e5e7eb27e981b9862343631b299', 'invest_type_name': '独投', 'invest_type': '4'}]",4
4,首联智能,https://img1.qimingpian.cn/uploadImg/202105/60a313c26339b.png,人工智能,生物识别技术研发商,天津市,,A轮,数千万人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=7e95e3d60cbb5844afd93044ac9f136f&id=b4c503e18153a9abd101de2018c48e5a,"[{'investor': '上海北文科', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6a8a692074c15e1b8bf1eb436f98f4a2&id=591103fac8229ad980059b23a3062b38', 'invest_type_name': '独投', 'invest_type': '4'}]",3
5,TNO,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202101/product6002d2ef74ba1970214004.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393176&Signature=1k9d3hS1uUVSVZCbYJpZvjvR%2F0c%3D,企业服务,新式茶饮品牌,上海市,,Pre-A轮,数千万人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=d4d23123d3035c76a76461f9399c6d3e&id=b726ba909efa7d1f69762c7485935c02,"[{'investor': '星纳赫资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=154bf885ed0c535193ebde1191ebcac9&id=ea9b0c356e9b1dfe3a371b65e06c3084', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '尚承投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=021999bfe520525aa6d9f778e3c0a6dd&id=1e958a7a687785033de74076c1777727', 'invest_type_name': '合投', 'invest_type': '3'}]",32
6,浦易生物,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e109a0199d00648228092.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393176&Signature=KsvWpiiOJT%2FocHG1%2FpR%2BZij0Ztk%3D,医疗健康,介入类医疗器械研发商,上海市,,B+轮,未披露,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=fa4a6fc63a3855438185854992212442&id=300779210bd7ba07952af3d050a07e9c,"[{'investor': '高盛中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=12074d1ece07590bb61bfb624a7c0f99&id=13f6dfbbe935bea810089be8675fe3f4', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '元聚资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=6c8096e1a7e653eeb5704aae02e98402&id=fded0e505a69d0db387bdf7ebaa7b03b', 'invest_type_name': '', 'invest_type': '0'}]",4
7,明建云,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202103/product6054ae70298d0593605507.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393176&Signature=uIvMICqKk7VPHBoo172toY3lSZs%3D,企业服务,建筑SaaS服务商,湖南省,,Pre-A轮,数千万人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=3a98b7d11b7d50f9b0b0ca2407062056&id=12cfae4b88d32d4caaf6ce6d68b786af,"[{'investor': '零一创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=dfa7b9638f9d5466849d5f169dac1581&id=157cb7ce499fcd8253c63795ef509f09', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '初心资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=cf5e65323e90579dac99da2f26d4818d&id=249edad0cbe4061745b6b0b747e240be', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '麓谷高新创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=fa48ffce70c75562a4a9e27ed45c2294&id=35895896b7f19cf36b33c461dddca043', 'invest_type_name': '跟投', 'invest_type': '2'}]",23
8,店小秘,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e0ec3b36fb9f382302685.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393176&Signature=4VC67WjpEFF6vYdClgj4GZRoKD4%3D,电子商务,B2C出口电商卖家一站式服务平台,广东省,,B+轮,1.35亿人民币,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=83acbd938b825af8b01b678090ed5e20&id=9c8b4b4a6e9c2634ed8c4fb94deb6c61,"[{'investor': '高榕资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=fae58c4fcd0d5364b162c065438f2d90&id=49ddcd29e21427ad60e7401a70214622', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': 'GGV纪源资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c03f947873ba5122990396350304c9b3&id=0759a0ffeccffaae33e89357b0b94515', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '鼎晖投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=dc3e5f6c77a9508f82f4db0e5c33b373&id=645ff1ac7619c44c271e7e072a35ec35', 'invest_type_name': '跟投', 'invest_type': '2'}]",43
9,妃鱼,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202004/product5ea4e1f296f8e797997614.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393176&Signature=uDrHM%2FQWM7OejXHAZyQAA6lFAjI%3D,电子商务,二手奢侈品直播电商,上海市,,B轮,近3000万美元,2021.06.02,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=ad217d65c6505a1f82d1e9d3c460f73a&id=6c82c2bde12591b8ca6e8c2e5621d720,"[{'investor': '某美元基金', 'detail': '', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '五岳资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=36aa6ceb65255ec7b36ce4a6330daa6e&id=f5d4567317af2737e21e33b2f64e80b3', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '君联资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0b0ad1bf7bc45822a9b34918e931fd01&id=828161b454482ce8d67c17e76b5d0194', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '经纬中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=742e103c9459538da64aa07e6be4609c&id=3a50ab9902e171c8869be338ec7affc9', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '晨晖创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c830eea80dbf525c884aaa76d63b69b9&id=5247fb77977afdee3500cff83b87ef81', 'invest_type_name': '跟投', 'invest_type': '2'}]",27
10,英雄体育VSPN,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202010/product5f994a899faee054583242.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393176&Signature=%2F%2BVop6BmEHnIoBKRaBsG9Io0llA%3D,游戏,电竞运营商,陕西省,,B++轮,数千万美元,2021.06.01,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=d5e73c9f92585ee8813e0d75200200e0&id=86d76a0b150c083735c49f6283ac0eec,"[{'investor': 'Morgan Stanley摩根士丹利', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c80e190e36795bc6ba2ed1e4b8e00d0c&id=d6d9d97c07376e53056ecabf2a7c6e31', 'invest_type_name': '独投', 'invest_type': '4'}]",3
11,大树体验云,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202106/product60b5a07156382027546722.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1625393176&Signature=AmDQ5Y4JjDkZATiM2HAD9yi%2F%2BEM%3D,企业服务,CEM客户体验管理综合服务商,上海市,,种子轮,数百万人民币,2021.06.01,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=469b65c30ca75761b16315d655be62b4&id=6f5243f391b7e036a6c9105b09e9262b,"[{'investor': 'ETU商业体验咨询', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=bea0f16bf4745e079ed87be8857e961a&id=777be1f013e15f633851994872fd284f', 'invest_type_name': '独投', 'invest_type': '4'}]",0
