,product,icon,hangye1,yewu,province,lunci,jieduan,money,time,detail,investor_info,heat_num
7,文远知行,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/201912/product5e0ad130256e7037659192.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570418&Signature=F6rflCApbNMknixB07kjvQWUXo4%3D,汽车交通,汽车自动驾驶系统研发商,广东省,,C轮,数亿美元,2021.05.13,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=77b31b82679e5bf885a1952de07b0c0e&id=339be203597075641368d4bcedd10955,"[{'investor': 'IDG资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=a8fae636163a56ad87b8ea6394b39e0c&id=8f723a76fb81fdf5d1471c6ac61cda77', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '和创纪元投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=b74e016f76c65661b3d5bcf596d06d1c&id=546339d8cbb934ba9755f6902e9c3e89', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '基石资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=798cf9dddc8f5dcf99ddfe42516f9b4b&id=7fae28d7966e7c8e081b354a2e677b01', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': 'Cypress Star', 'detail': '', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '云九资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9ddbf610439759308685661555bcd36c&id=29e126db1f91011108f90fccf685995b', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': 'K3 Ventures', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=aa5c39022c57548ea519b61b716d7a14&id=961ef66a7b093a71b1ab13ba307ddec7', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': 'CMC资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=f5a989a9338c5830985c49f11958aad4&id=9a872ff48ebcd3f114cc0c7a8de173a5', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '启明创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=0774155477205eb8b2fe03391b8fb63c&id=da893648ab4e77002cfe787de44fa312', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '瓴峰资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=269aada0f85859549eb4c6d3de0c5fd5&id=8fa17c248aba0d3a35b02384748f041a', 'invest_type_name': '合投', 'invest_type': '3'}]",30
8,虬晟光电,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202101/product5ff7e22485de2699389042.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570418&Signature=DHKqBdiV1YFh8Ym1sB0QZaIRTlU%3D,生产制造,LED、VFD研发商,浙江省,,股权转让,未披露,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=064d2f6bf84a5301b40ba6fbe4be98f5&id=4ec0a008121f0c7de8883d395823d8ff,"[{'investor': '盛洋科技', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=5c81c07733c75ef2b7ce41558fbc0295&id=81becfd30a9558d82e8c8717b98721ca', 'invest_type_name': '独投', 'invest_type': '4'}]",1
9,小远机器人,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e12abb053d67498959135.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570418&Signature=2SvcKlYxXq8EyDJupll0mJ80fqQ%3D,人工智能,人工智能服务机器人解决方案提供商,浙江省,,A轮,数千万人民币,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=2dd25e3202ae53d5947a0b5fa6d4a3de&id=eeae7a42db51096aa09a789a9b1701c5,"[{'investor': '招商资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=73e002e98f0d528e9a03cdf4f2abc959&id=33d049a65a1f0590f5aab871854bc5a7', 'invest_type_name': '独投', 'invest_type': '4'}]",9
10,聚匠星辰,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202011/product5fac9273a9ee6618327949.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570418&Signature=08LsW7xtExmQSETFvLwDRrBnBhE%3D,文娱传媒,新零售的创新型MCN运营服务平台,浙江省,,A轮,未披露,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=bda5c578a7f2516897278ff6988ca993&id=7e050e3be0784720d7edfb51ffe21bb5,"[{'investor': '高榕资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=fae58c4fcd0d5364b162c065438f2d90&id=49ddcd29e21427ad60e7401a70214622', 'invest_type_name': '独投', 'invest_type': '4'}]",15
11,Zrou株肉,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202105/product609b7f68c322b566103292.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570418&Signature=oo60CQNpCNZMGI%2FAs86IGPJb7SQ%3D,农业,植物肉品牌,上海市,,A轮,730万美元,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=a09652feb1e3545eaf6add98a8ef8a98&id=0c4d9232baf0777e93e86eabe71017da,"[{'investor': 'TRIREC', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=927b91495c025fd590aaf6f1a09af5f6&id=d948324a7ba20ba817026e97d65e44bb', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '个人投资者', 'detail': '', 'invest_type_name': '跟投', 'invest_type': '2'}]",8
12,Zenlayer,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e0fd105e0535124550025.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570418&Signature=NZ3b4QYu86%2FwrA53LuUvWVG%2FLgg%3D,企业服务,边缘云服务提供商,上海市,,C轮,5000万美元,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=7402caa26da956ce800c4948fdaf9cc7&id=89990cd37ada266c978b1b74144faf2c,"[{'investor': '晨曦投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e73cf9cd34fb5f5b8834be8cf6dcb62c&id=97bb7d9c950a436c165f12b227e4283f', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': 'Prospect Avenue Capital', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2aefdfacd9bb56df9f00840112b4cb4f&id=8f3ee5a28370939a387e43fcae04d214', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '火山石资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4cf1a9c351a259e7a85794bfdbfdddee&id=c0842b9f52de01698ed5060af3b974bd', 'invest_type_name': '跟投', 'invest_type': '2'}]",11
13,固安捷中国,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202009/product5f58b5d3b7ce1172464978.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570418&Signature=MVC8%2FnDppFF56LfEnIDvXSQqchY%3D,电子商务,工业品B2B采购平台,广东省,,B轮,数亿人民币,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=3e4626052f515033961b9cc8bcadb08e&id=0c96157cf135f5de692af4259c79a094,"[{'investor': '方源资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=561f59f19f405a2fac6eccac1897c3f3&id=c9472a3fe4ad01602a5e3fda630a2f9a', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '广州开发区产业基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=1730273a3a9c54f7a8b195be5879ca35&id=276d353f3b003cdbebdbb206a62a7ca0', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '上海华泾投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=f41ae2f438e459ec8aba943261607c21&id=8dc07bb688abec63faa36d8d1bc1472e', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '洪泰基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=23044136ea24552c9d88c98b129ebb9c&id=dc51f235b20f691d51a96fb56c589026', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '招商清控', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=bafb807276a75ce39a9a5a42b09f4ed8&id=33a748e5fef0ceb8bf90a3303233b24f', 'invest_type_name': '跟投', 'invest_type': '2'}]",1
14,DataCanvas,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202010/product5f8d6ad156281599349377.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570418&Signature=drpdc3ZGIKteoW8kiUKynmeQcnk%3D,人工智能,数据科学平台,北京市,,战略融资,未披露,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=77d5e4042e1d547b8cb80fd0f45e988b&id=258ebf95ebc7ea836c47fc8d02a807b1,"[{'investor': '赛富投资基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=b5f0b1db7ecc5add80d514761879c553&id=d7a566d5d0d26ff13a0a8591bccec5f3', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '尚珹投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e6baed9742335f4abd4ab02671394e6c&id=d9fb3e22baf300f5d2aa743da26f50fc', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '领沨资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ec936c070c59533f97247947f8aafdf9&id=f444a6fc58aa756c10884d572848ed1e', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '君紫资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=31578a99f47452d8b80a6274d69b15fb&id=663c471f5229bc5618bca8bf9018f800', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '珂玺资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=8ce41eb2797c57f28b53b42ef1d2f698&id=fab050fd267b8ff885f18eff6f1b7ad5', 'invest_type_name': '合投', 'invest_type': '3'}]",6
15,叮咚买菜,https://img1.qimingpian.cn/uploadImg/202104/606d494b2b3e9.png,电子商务,自营即时电商,上海市,,D+轮,3.3亿美元,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=28c3e6b4f7ee5a039a528d905c0dd57e&id=11abc46e724efbfe1de3a50537a4148d,"[{'investor': '软银愿景基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=b4182ea03805534e8deaf909e983be73&id=b708af19c9597134fe960c1b486662b5', 'invest_type_name': '领投', 'invest_type': '1'}]",23
16,海豚音乐vipSing,https://img1.qimingpian.cn/uploadImg/202105/609b2b6ca8dd8.png,教育培训,在线少儿音乐教育平台,上海市,,A轮,数千万人民币,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=c34b2fa828d8520e85a7a85234651b8f&id=7d12861c6151d6f23a13d05966fdc4b4,"[{'investor': '顺为资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=de6f803f08f0504181436577e9faca03&id=321f4243c8892334bded1dd28af1eb83', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '声网Agora', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=127ee576a6e3553ab95ad6a01e530812&id=45f05ba33fdd2959a4fbe7d76ac021c9', 'invest_type_name': '', 'invest_type': '0'}]",3
17,跑象科技,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202105/product609b2d6a0f249112175034.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570418&Signature=cuBtmApMxtH%2BF1ESR8GWvYhugOo%3D,企业服务,企业大数据服务商,北京市,,天使轮,近千万人民币,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=94c376389f985917ad1614afa6221acf&id=13da68d38cd17b454fc9f4d99ad65f32,"[{'investor': '险峰K2VC', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=a0acfa622c1d5a92bacf3398ee459f95&id=e20062e9c4df79c474a7bd84341e84a0', 'invest_type_name': '独投', 'invest_type': '4'}]",7
18,凯联医疗,https://img1.qimingpian.cn/uploadImg/202105/609b2a33d3ee0.png,医疗健康,胰岛素泵研发商,上海市,,C轮,逾亿人民币,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=1fc8b308da40536a8f2dfaee2ed7a211&id=94d4e5d8b349a1a47771206aefba39b5,"[{'investor': '东方富海', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=d8aa1bf221a35909aa10da635f31c841&id=13254b41c00c3a495c73d9ed1ff1acac', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '乾道基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=059852f8092d5f2bade77badd5200f6a&id=fe6a46666f524f5160fdd593f09ac65b', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '斯道资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=a531a33a693d5d37905cabebd35d3c07&id=ba54d5a942d8d3cbf39c2b92178d00e7', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '富海中小企业发展基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c6874d80f4345f95a59b3028a9489452&id=9ad5f6adec3ceb01b173005f55c1e7a3', 'invest_type_name': '跟投', 'invest_type': '2'}]",6
19,爱迪特,https://img1.qimingpian.cn/uploadImg/202105/609b26f5e4adc.png,医疗健康,牙科耗材研发商,河北省,,战略融资,数亿人民币,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=8a7742305f5e5df99ac6030f991f68b5&id=dd44a7fb8ccf84dd29c980cc781bf7c1,"[{'investor': '辰德资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=ba54d55ca40453ca80369eda05ed4ba4&id=f4363fe8726ebe107a96c2c66e1faa3c', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '中金资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=121f6cbbf478599684010fa118b0755a&id=d58470a1934c32443eed0dcf6d41ad62', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '建发新兴投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=cae468a7758c5ad2a71172fd9515f630&id=aaeda7ca66dc5e1bc09987c96c53cae6', 'invest_type_name': '跟投', 'invest_type': '2'}]",6
0,星云Clustar,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202007/product5f05a4e2a0de5015464632.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=xIAebFzzoPaAFdDqoM2Bbprbi%2Fc%3D,人工智能,AI算力解决方案提供商,广东省,,A++轮,800万美元,2021.05.12,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=ab4b066ad4ab56f6b892780284a0ea0b&id=4825f488e51459d65a4e6cb924b70ba1,"[{'investor': '华泰创新', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=fd5cedf07308517383c627e9f2679db8&id=384c2fd7a754fa888a0945f2b3bd815a', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '招银国际资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=394dde4238625444b9f03055c0e1a8c0&id=95f2f27d4ea816002233b5b4a5a250a1', 'invest_type_name': '跟投', 'invest_type': '2'}, {'investor': '红树成长', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c963dd51474f5c44bef73992740c0334&id=a31cf07d24f290db347956e489a1b847', 'invest_type_name': '', 'invest_type': '0'}]",11
1,在蚁企数科,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202105/product609a4a0408e53850301213.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=TwNmHOJizFjMKJ0PBqm2HxfG4pE%3D,大数据,数据中心ICT基础设施服务商,河南省,,天使轮,超2500万人民币,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=059ff5e718b25d5fbc9baee9c811f2cd&id=1b21b274ebc5979326408fe8d3faf0b2,"[{'investor': '观澜资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4a185aa10957564eb73b01aa941dfc84&id=001f7cd515c38bed23a8b6185b329a80', 'invest_type_name': '领投', 'invest_type': '1'}]",0
2,北森Beisen,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e0e2bad1fd96146182610.jpg?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=HZq6KowkQSj6lDQbN4v7WFxD5ok%3D,企业服务,一体化人才管理云平台供应商,北京市,,F轮,2.6亿美元,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=6fa588d453165677befd60dfddd1c643&id=319de9a314eae585d805ae05ac0011ee,"[{'investor': '软银愿景基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=b4182ea03805534e8deaf909e983be73&id=b708af19c9597134fe960c1b486662b5', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': 'Goldman Sachs', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=a117a44577c157a9bfb360dc58348ecf&id=58e0e0521f189b1230106954b9eb93c9', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '春华资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=2e888632b619558faa0da38e41b6984d&id=58df2ca024e86292d03db82fa5870da8', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '富达国际', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=9fc929652dbb5fcb9d740312937756c6&id=9ebdf5ed1bd6a8bc14c0edac6b3472df', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '经纬中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=742e103c9459538da64aa07e6be4609c&id=3a50ab9902e171c8869be338ec7affc9', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '红杉资本中国', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=4b1c54ebfbdd53d6a0af12a37b98d5d4&id=a8d12f114305bd75e39f9e3abec13c6b', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '元生资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=164e34106e885f7f95fcb5f114753162&id=89b1a349fb649bf52e1de979fac07031', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '深创投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=99fe4767812a5edea143e3a80159d510&id=7a65299129e86e2a3e2baeb7bec36712', 'invest_type_name': '合投', 'invest_type': '3'}]",11
3,东软睿新,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202011/product5fbb211422ddf210252275.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=NiADRAMby5T397esq6BTh%2F5Jfhw%3D,教育培训,教育软件开发销售商,辽宁省,,股权转让,1.86亿人民币,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=7d4b6086bd235e89947f3eec9164889c&id=b29bf16a285f9644cfa4615fcb7ea5f1,"[{'investor': '东软教育', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=85fbe7a1203a5683b93352020ce26ec7&id=b00e06c9df40432e5b693efd35a54c2a', 'invest_type_name': '独投', 'invest_type': '4'}]",0
4,天海世界,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/201812/product5c0e1c515d281095128544.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=Z36v3XbW3hqRWVq2Pqp8HafynHQ%3D,企业服务,卫星通信服务提供商,广东省,,战略融资,未披露,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=d5224a4809f05df684b803f5576b5965&id=33ee4f07e79df3e05e52edafd7b8196a,"[{'investor': '盟升电子', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=6fe03ca598e25481a652fa2c6b40d272&id=e0f2106c0655aeafa136da649fdbf690', 'invest_type_name': '独投', 'invest_type': '4'}]",1
5,超材信息,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202001/product5e12a1f1b8d02544461239.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=Hf0wc9bKosAXkYmZOArm19SYv5c%3D,新基建,国产SAW滤波器研发生产商,北京市,,A+轮,未披露,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=d9bfe88d8f6b5f4dbae38ea31955b0fe&id=0ee7a687542bc498e9bacc126f940a02,"[{'investor': '大兴投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=38c2c4a1d5d6586b9466da63dcb2c850&id=232473b5f8e288bc99b0e6eb80550a81', 'invest_type_name': '独投', 'invest_type': '4'}]",2
6,卫达信息,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202009/product5f697b830cf01677228955.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=qebHzLBmWt5I2EAyjUQZXoi%2BxwE%3D,企业服务,网络安全技术服务提供商,北京市,,A+轮,数千万人民币,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=a27ca3221a2a593ea6b297a9843e307d&id=a3b73409402ee6ef0ca1bf734fbe8c5c,"[{'investor': '国家电投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e73a46f7dc2d5f4b946124a831b7a888&id=79aab87411d310f47a2d423027e39993', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '北变投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=f259968a2b9d56c3aa92827cd3f78db7&id=605c41d7359c96a16fdfd031bbfb7a78', 'invest_type_name': '合投', 'invest_type': '3'}]",2
7,米小芽,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202005/product5ecf92d980f2b184826222.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=Y2MZuSFrfrJmr9O9HO99gnc2EOA%3D,食品饮料,婴儿辅食生产商,上海市,,A轮,数千万人民币,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=b0fa5b22a8a656cea485df185d409743&id=892d567a6ac9a757459465ba4463d0ff,"[{'investor': '新梅资产', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=388d380c9f0b59afb364d921b7dece51&id=0ceb0993e7cb9273318448bf1856154e', 'invest_type_name': '领投', 'invest_type': '1'}]",26
8,核芯互联,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/201902/product5c623eeb936c5182026381.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=5Sbs3UcGcIFnqyxy8vuz1b48I5I%3D,先进制造,数模混合信号链芯片研发商,,,A轮,亿元人民币,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=dbb6fd37dcee51e4a97bed3397b27a10&id=bf2466bf3b4557cdf53e43fb5eef370a,"[{'investor': '同创伟业', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=388b4cd5e9d6589da3c2cfb39bbfdb43&id=a14e0bf834246122f119451d3e7e6d0d', 'invest_type_name': '领投', 'invest_type': '1'}, {'investor': '东方富海', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=d8aa1bf221a35909aa10da635f31c841&id=13254b41c00c3a495c73d9ed1ff1acac', 'invest_type_name': '跟投', 'invest_type': '2'}]",0
9,联芯通半导体,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202105/product609a2932804c8942766802.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=UKb%2Ftuk%2BeCqaumIfRnkthbiw4uk%3D,硬科技,物联网通信芯片研发商,浙江省,,B轮,5903万人民币,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=1f53c848108d546f9f92464d84d5e2be&id=a76df869d870ec47ebed666dcd7cbe16,"[{'investor': '富海中小企业发展基金', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=c6874d80f4345f95a59b3028a9489452&id=9ad5f6adec3ceb01b173005f55c1e7a3', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '泰达科投', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=8a6a7b405c9058b0b063dae9265ce107&id=ec5092a4fb83a9b68f16012d86eb1745', 'invest_type_name': '合投', 'invest_type': '3'}, {'investor': '达泰资本', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=e35ce40eef115278971e0d08f89aa94b&id=c4e41d796b1e9bab62158292c85584e7', 'invest_type_name': '合投', 'invest_type': '3'}]",2
10,海南口腔医院,https://img1.qimingpian.cn/uploadImg/202105/609a26858e7fb.png,医疗健康,省级口腔专科医院,海南省,,战略融资,未披露,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=f46a00f9f3fe52548ea9182fdd424b20&id=5e9693c57473dabae201693715b6bf67,"[{'investor': '松柏投资', 'detail': 'http://vip.qimingpian.com/#/detailorg?src=magic&ticket=07e0e3f761c6518c97967bff1edede74&id=5796cef0451bd10ff2d8f7613f3646c2', 'invest_type_name': '独投', 'invest_type': '4'}]",1
11,交大高能,https://qmp.oss-cn-beijing.aliyuncs.com/uploadImg/202105/product609a22129c27c894360115.png?x-oss-process=style%2Fsmall&OSSAccessKeyId=LTAI2SRf7Sf1P5bU&Expires=1623570419&Signature=jktIs7MiI7pqanXWow%2FLa6fLOls%3D,先进制造,动力电池数字化3D打印服务商,,,种子轮,百万级人民币,2021.05.11,http://vip.qimingpian.com/#/detailcom?src=magic&ticket=4548566908f050e8be0bba9ba4fe619d&id=591c7e23cb2d879c8e2b2b403af7d10b,"[{'investor': '交大增智', 'detail': 'http://vip.qimingpian.com/#/detailcom?src=magic&ticket=6ba4d9d960b45c53af1a0dbbef41c8f3&id=1f564e758900f2865f5e0dd4d523ddb4', 'invest_type_name': '独投', 'invest_type': '4'}]",2
